id,num_colis,poids,montant,ratio_montant_poids,code_service,portee_dest,gouvernorat,annee,mois,score_if
1134610,EE580065443TN,9.6,305.0,31.76752421622748,EMS-I,INTERNATIONAL,Tunis,2026,2,-0.7125486382210388
1134693,EE582993247TN,3.734,10.0,2.677376171352075,EMS-N,NATIONAL,Mahdia,2026,5,-0.6786191512840608
1134748,EE583095342TN,7.1,320.0,45.06407548232643,EMS-I,INTERNATIONAL,Sfax,2026,3,-0.7152472066926576
1135309,EE582613655TN,18.32,25.0,1.3645543365536814,EMS-N,NATIONAL,Gabès,2026,2,-0.668916377856767
1135449,EE583355997TN,18.74,235.0,12.539352222400085,EMS-I,INTERNATIONAL,Tunis,2026,5,-0.7365213799235327
1135450,EE583369205TN,14.62,195.0,13.336981054647426,EMS-I,INTERNATIONAL,Tunis,2026,4,-0.7065168901280502
1135451,EE580060429TN,10.78,160.0,14.84092384750951,EMS-I,INTERNATIONAL,Tunis,2026,2,-0.6730048542797246
1135454,EE580061129TN,9.96,360.0,36.140949703844996,RPP-I,INTERNATIONAL,Tunis,2026,3,-0.7216672553470032
1135455,EE583365742TN,5.4,220.0,40.73319755600814,RPP-I,INTERNATIONAL,Tunis,2026,3,-0.6772651140132594
1135501,EE580168289TN,4.605,10.0,2.1710811984368212,EMS-N,NATIONAL,Tataouine,2026,5,-0.6784059290210942
1135502,EE580166827TN,3.642,10.0,2.744990392533626,EMS-N,NATIONAL,Tataouine,2026,5,-0.6781601621435512
1135562,EE581181896TN,5.5,230.0,41.81057989456462,RPP-I,INTERNATIONAL,Tataouine,2026,2,-0.6900259465761782
1135585,EE581236952TN,29.84,35.0,1.172882946281961,EMS-N,NATIONAL,Tunis,2026,3,-0.697922991396179
1135586,EE581237462TN,24.26,30.0,1.2365524916532706,EMS-N,NATIONAL,Tunis,2026,3,-0.6932168783576408
1135587,EE581229378TN,18.6,25.0,1.3440137627009299,EMS-N,NATIONAL,Tunis,2026,3,-0.6707291484105663
1135759,EE578367207TN,10.5,263.0,25.045233787258358,RPP-I,INTERNATIONAL,Gabès,2026,1,-0.7072652161773408
1135773,EE584531786TN,28.26,36.0,1.273840274583348,EMS-N,NATIONAL,Jendouba,2026,6,-0.6988680409494743
1136102,EE580068507TN,9.52,305.0,32.03445016279803,EMS-I,INTERNATIONAL,Tunis,2026,2,-0.7134142162135898
1136669,EE581969184TN,10.3,14.0,1.3590913503543345,EMS-N,NATIONAL,Sfax,2026,1,-0.7245770695119834
1136813,EE579421301TN,8.568,202.0,23.573345781304706,RPP-I,INTERNATIONAL,Gabès,2026,2,-0.6722435007376627
1137527,EE580755995TN,0.014,48.0,3200.0,RPP-I,INTERNATIONAL,Ariana,2026,1,-0.6815447513482561
1137566,EE582732737TN,9.02,397.0,44.00842478660903,RPP-I,INTERNATIONAL,Inconnu,2026,2,-0.725195004583813
1137597,EE575539733TN,20.14,25.0,1.2412491931880243,EMS-N,NATIONAL,Zaghouan,2026,2,-0.6748258642367648
1137696,EE581173413TN,19.95,580.0,29.07122450002506,EMS-I,INTERNATIONAL,Tunis,2026,1,-0.7644453299066387
1137697,EE581167364TN,19.25,580.0,30.12830502311568,EMS-I,INTERNATIONAL,Tunis,2026,2,-0.7644453299066387
1137877,EE582201963TN,19.61,25.0,1.274794758043955,EMS-N,NATIONAL,Tunis,2026,4,-0.6748258642367648
1137994,EE582476455TN,0.014,45.0,3000.0,RPP-I,INTERNATIONAL,Médenine,2026,3,-0.6768491031765672
1138149,EE583367315TN,14.26,500.0,35.06065493303415,RPP-I,INTERNATIONAL,Tunis,2026,3,-0.7424535718652062
1138150,EE583367329TN,13.94,484.0,34.71773904311025,RPP-I,INTERNATIONAL,Tunis,2026,3,-0.7419514078367171
1138151,EE583367332TN,5.68,236.0,41.54198204541454,RPP-I,INTERNATIONAL,Tunis,2026,3,-0.6932321509448096
1138168,EE582178451TN,13.0,175.0,13.460503038227829,EMS-I,INTERNATIONAL,Gabès,2026,2,-0.6827724618840423
1138231,EE580235828TN,18.83,260.0,13.807020338803039,EMS-I,INTERNATIONAL,Inconnu,2026,1,-0.7405187507210413
1138272,EE581312781TN,11.7,250.0,21.365695239723102,EMS-I,INTERNATIONAL,Bizerte,2026,1,-0.7138816273855733
1138317,EE572954941TN,10.17,263.0,25.857831088388558,RPP-I,INTERNATIONAL,Sousse,2026,2,-0.7028729351235625
1138318,EE572954955TN,9.92,250.0,25.199072674125595,RPP-I,INTERNATIONAL,Sousse,2026,2,-0.7004991814647837
1138777,EE580892149TN,19.33,25.0,1.293259531322746,EMS-N,NATIONAL,Inconnu,2026,1,-0.6748258642367648
1138954,EE576282526TN,8.63,202.0,23.40400880546866,RPP-I,INTERNATIONAL,Gabès,2026,2,-0.6722435007376627
1139442,EE579768515TN,14.0,282.0,20.14141847010928,RPP-I,INTERNATIONAL,Ariana,2026,3,-0.7255683161927666
1139443,EE579772550TN,12.0,165.0,13.748854262144821,EMS-I,INTERNATIONAL,Ariana,2026,4,-0.6789915275158659
1139449,EE579774175TN,15.3,415.0,27.122410299980395,RPP-I,INTERNATIONAL,Ariana,2026,6,-0.7425568888525029
1139499,EE578301395TN,10.1,433.0,42.86704286704287,RPP-I,INTERNATIONAL,Monastir,2026,1,-0.7301182108315319
1139500,EE578301903TN,6.68,308.0,46.10088310133214,RPP-I,INTERNATIONAL,Monastir,2026,2,-0.7152472066926576
1139501,EE578301934TN,7.46,326.0,43.69387481570835,RPP-I,INTERNATIONAL,Monastir,2026,2,-0.7176709363967635
1139502,EE578302991TN,3.92,270.0,68.85998469778119,RPP-I,INTERNATIONAL,Monastir,2026,4,-0.6943231145937501
1139564,EE583965463TN,22.3,340.0,15.245953096273709,EMS-I,INTERNATIONAL,Gabès,2026,5,-0.7649627181646446
1139735,EE582796834TN,3.041,11.0,3.6160420775805395,EMS-N,NATIONAL,Jendouba,2026,3,-0.6702490134609886
1139823,EE580235553TN,13.68,225.0,16.44616621591989,EMS-I,INTERNATIONAL,Inconnu,2026,1,-0.7138816273855733
1139998,EE580067815TN,11.1,225.0,20.268444284298713,EMS-I,INTERNATIONAL,Tunis,2026,2,-0.7014217687559544
1139999,EE580067824TN,9.3,385.0,41.393398559294695,EMS-I,INTERNATIONAL,Tunis,2026,2,-0.7232350299007578
1140001,EE580069167TN,15.7,285.0,18.151710082160374,EMS-I,INTERNATIONAL,Tunis,2026,2,-0.7295062407090211
1140002,EE580067869TN,11.4,469.0,41.13674239101833,RPP-I,INTERNATIONAL,Tunis,2026,2,-0.7389455481213859
1140003,EE580068250TN,11.4,406.0,35.61091132356811,RPP-I,INTERNATIONAL,Tunis,2026,2,-0.7359518660130151
1140004,EE580068277TN,10.0,360.0,35.99640035996401,RPP-I,INTERNATIONAL,Tunis,2026,2,-0.7211791502992176
1140005,EE580068688TN,10.9,175.0,16.05357306669113,EMS-I,INTERNATIONAL,Tunis,2026,2,-0.6776688348898833
1140006,EE580068515TN,12.7,170.0,13.384772852531299,EMS-I,INTERNATIONAL,Tunis,2026,2,-0.6799109421900932
1140007,EE580068524TN,15.2,225.0,14.801657785671997,EMS-I,INTERNATIONAL,Tunis,2026,2,-0.7192144754324565
1140009,EE580066599TN,8.2,313.0,38.166077307645416,RPP-I,INTERNATIONAL,Tunis,2026,2,-0.7106475616113566
1140010,EE580066608TN,14.72,515.0,34.984036410569935,RPP-I,INTERNATIONAL,Tunis,2026,2,-0.7444656290029799
1140011,EE580066996TN,16.7,250.0,14.969163523142326,EMS-I,INTERNATIONAL,Tunis,2026,2,-0.7276367080759286
1140013,EE580067170TN,11.2,406.0,36.24676368181413,RPP-I,INTERNATIONAL,Tunis,2026,2,-0.7311068555638381
1140015,EE580067197TN,15.4,225.0,14.609440945393157,EMS-I,INTERNATIONAL,Tunis,2026,2,-0.7192144754324565
1140016,EE580067206TN,20.5,285.0,13.901760889712696,EMS-I,INTERNATIONAL,Tunis,2026,2,-0.7500996730322306
1140017,EE580065823TN,30.0,1030.0,34.332188927035766,EMS-I,INTERNATIONAL,Tunis,2026,2,-0.7780118505178505
1140018,EE580065908TN,9.0,275.0,30.552160871014333,EMS-I,INTERNATIONAL,Tunis,2026,2,-0.7067868520565063
1140019,EE580065911TN,11.5,360.0,31.301625945569953,EMS-I,INTERNATIONAL,Tunis,2026,2,-0.7330723095099007
1140020,EE580065925TN,12.7,235.0,18.502480119675617,EMS-I,INTERNATIONAL,Tunis,2026,2,-0.7138816273855733
1140021,EE580065939TN,10.65,335.0,31.45244577973899,EMS-I,INTERNATIONAL,Tunis,2026,2,-0.7262780348584444
1140022,EE580065942TN,10.5,205.0,19.52195029044853,EMS-I,INTERNATIONAL,Tunis,2026,2,-0.6892288627293284
1140023,EE580065956TN,15.94,470.0,29.48372122200615,EMS-I,INTERNATIONAL,Tunis,2026,2,-0.7486102753807324
1140025,EE580065593TN,27.2,360.0,13.234807543840299,EMS-I,INTERNATIONAL,Tunis,2026,2,-0.768074409714999
1140029,EE580059845TN,21.8,635.0,29.127104261272414,EMS-I,INTERNATIONAL,Tunis,2026,1,-0.7701558995979635
1140030,EE580059859TN,19.9,230.0,11.557208180493443,EMS-I,INTERNATIONAL,Tunis,2026,1,-0.7395173786828738
1140031,EE580059862TN,20.4,235.0,11.51904318415764,EMS-I,INTERNATIONAL,Tunis,2026,1,-0.7430281170992329
1140032,EE580059876TN,10.1,375.0,37.12503712503713,RPP-I,INTERNATIONAL,Tunis,2026,1,-0.72509325320751
1140033,EE580059607TN,16.2,245.0,15.1225233010308,EMS-I,INTERNATIONAL,Tunis,2026,1,-0.7276367080759286
1140034,EE580059624TN,9.4,344.0,36.591851930645674,RPP-I,INTERNATIONAL,Tunis,2026,1,-0.7197168150638661
1140035,EE580059638TN,15.3,531.0,34.70361414286648,RPP-I,INTERNATIONAL,Tunis,2026,1,-0.7469883700103078
1140036,EE580058685TN,8.0,250.0,31.246094238220223,EMS-I,INTERNATIONAL,Tunis,2026,1,-0.6897468900589936
1140038,EE580055242TN,29.7,380.0,12.7941820140736,EMS-I,INTERNATIONAL,Tunis,2026,1,-0.8015213056792482
1140039,EE580055653TN,7.8,140.0,17.946417126009486,EMS-I,INTERNATIONAL,Tunis,2026,1,-0.7378107724679444
1140040,EE580055772TN,19.9,230.0,11.557208180493443,EMS-I,INTERNATIONAL,Tunis,2026,1,-0.7395173786828738
1140041,EE580055786TN,29.8,310.0,10.40233549209758,EMS-I,INTERNATIONAL,Tunis,2026,1,-0.7659985454464524
1140042,EE580055790TN,29.8,310.0,10.40233549209758,EMS-I,INTERNATIONAL,Tunis,2026,1,-0.7659985454464524
1140043,EE580055809TN,15.8,225.0,14.239605088285552,EMS-I,INTERNATIONAL,Tunis,2026,1,-0.720188355541165
1140044,EE580056438TN,11.2,360.0,32.139987501115975,EMS-I,INTERNATIONAL,Tunis,2026,1,-0.7286377498597639
1140045,EE580056441TN,29.8,435.0,14.596825609878863,EMS-I,INTERNATIONAL,Tunis,2026,1,-0.768074409714999
1140046,EE580056455TN,29.0,420.0,14.48225923244026,EMS-I,INTERNATIONAL,Tunis,2026,1,-0.768074409714999
1140047,EE580021915TN,12.72,215.0,16.90118701359956,EMS-I,INTERNATIONAL,Tunis,2026,1,-0.7021032804869083
1140048,EE580021924TN,29.96,435.0,14.518874536897966,EMS-I,INTERNATIONAL,Tunis,2026,1,-0.7701558995979635
1140049,EE580055931TN,29.0,420.0,14.48225923244026,EMS-I,INTERNATIONAL,Tunis,2026,1,-0.768074409714999
1140050,EE580055945TN,29.98,435.0,14.509189153130315,EMS-I,INTERNATIONAL,Tunis,2026,1,-0.7701558995979635
1140051,EE580055959TN,29.98,435.0,14.509189153130315,EMS-I,INTERNATIONAL,Tunis,2026,1,-0.7701558995979635
1140052,EE580065810TN,14.7,360.0,24.48813005917965,EMS-I,INTERNATIONAL,Tunis,2026,2,-0.7385485160461457
1140054,EE583368871TN,13.3,180.0,13.532817081422449,EMS-I,INTERNATIONAL,Tunis,2026,4,-0.6878729178282004
1140055,EE583355626TN,11.12,165.0,14.83679525222552,EMS-I,INTERNATIONAL,Tunis,2026,4,-0.6736093787292413
1140056,EE583356459TN,11.4,165.0,14.472414700464872,EMS-I,INTERNATIONAL,Tunis,2026,5,-0.678073356127032
1140058,EE582639079TN,6.89,220.0,31.925700188651863,EMS-I,INTERNATIONAL,Tunis,2026,3,-0.6765333300863847
1140060,EE583355073TN,7.1,250.0,35.20630897056753,EMS-I,INTERNATIONAL,Tunis,2026,3,-0.6915198822734443
1140063,EE583366385TN,20.4,300.0,14.705161511690603,EMS-I,INTERNATIONAL,Tunis,2026,4,-0.754681172448231
1140064,EE583366345TN,16.9,175.0,10.354416898408378,EMS-I,INTERNATIONAL,Tunis,2026,4,-0.7109319424022402
1140065,EE583369109TN,12.4,150.0,12.095798725909201,EMS-I,INTERNATIONAL,Tunis,2026,4,-0.6739569255090222
1140066,EE583369112TN,19.8,195.0,9.84798747538003,EMS-I,INTERNATIONAL,Tunis,2026,4,-0.7274450427688495
1140068,EE583368995TN,10.0,305.0,30.496950304969506,EMS-I,INTERNATIONAL,Tunis,2026,4,-0.7178715285545002
1140069,EE583369188TN,23.7,315.0,13.290578456605207,EMS-I,INTERNATIONAL,Tunis,2026,4,-0.7654804565989143
1140070,EE583356604TN,26.6,350.0,13.157400097740686,EMS-I,INTERNATIONAL,Tunis,2026,7,-0.768074409714999
1140071,EE583369191TN,7.7,250.0,32.463316452408776,EMS-I,INTERNATIONAL,Tunis,2026,4,-0.6919879134762899
1140072,EE583355643TN,26.0,270.0,10.384215991692626,EMS-I,INTERNATIONAL,Tunis,2026,4,-0.7598045544899554
1140073,EE583355657TN,30.0,305.0,10.166327789073698,EMS-I,INTERNATIONAL,Tunis,2026,4,-0.768074409714999
1140074,EE580064068TN,9.7,360.0,37.10957633233688,RPP-I,INTERNATIONAL,Tunis,2026,3,-0.7241127404141215
1140076,EE580063500TN,9.7,250.0,25.770539119678386,RPP-I,INTERNATIONAL,Tunis,2026,3,-0.701922469922064
1140077,EE580063513TN,10.6,276.0,26.035279690595228,RPP-I,INTERNATIONAL,Tunis,2026,3,-0.7169007813924719
1140078,EE580063527TN,6.2,251.0,40.47734236413481,RPP-I,INTERNATIONAL,Tunis,2026,3,-0.6920439241796965
1140079,EE580061883TN,10.8,391.0,36.200351819275994,RPP-I,INTERNATIONAL,Tunis,2026,3,-0.7311068555638381
1140080,EE580061971TN,11.7,422.0,36.0652935646526,RPP-I,INTERNATIONAL,Tunis,2026,3,-0.7369484100311899
1140081,EE583366266TN,17.5,683.0,39.026341351922746,RPP-I,INTERNATIONAL,Tunis,2026,3,-0.7618636329766193
1140084,EE580064496TN,8.0,298.0,37.245344331958506,RPP-I,INTERNATIONAL,Tunis,2026,3,-0.7058556464620732
1140087,EE580060790TN,19.5,195.0,9.999487205784318,EMS-I,INTERNATIONAL,Tunis,2026,3,-0.7274450427688495
1140088,EE580060888TN,27.7,460.0,16.605898704017907,EMS-I,INTERNATIONAL,Tunis,2026,3,-0.7696349988928389
1140089,EE580060874TN,12.12,150.0,12.375216566289911,EMS-I,INTERNATIONAL,Tunis,2026,3,-0.673501089699799
1140090,EE580060865TN,18.5,190.0,10.269715150532402,EMS-I,INTERNATIONAL,Tunis,2026,3,-0.7249883037972038
1140091,EE580060551TN,18.7,260.0,13.90299983958077,EMS-I,INTERNATIONAL,Tunis,2026,2,-0.7385173607575599
1140092,EE580069207TN,13.0,235.0,18.075532651334512,EMS-I,INTERNATIONAL,Tunis,2026,2,-0.7138816273855733
1140093,EE580069215TN,23.7,550.0,23.205771908358297,EMS-I,INTERNATIONAL,Tunis,2026,2,-0.7711987589074509
1140094,EE580069224TN,16.7,235.0,14.071013711753787,EMS-I,INTERNATIONAL,Tunis,2026,2,-0.7251793218091586
1140096,EE580069241TN,24.2,628.0,25.949340936324944,RPP-I,INTERNATIONAL,Tunis,2026,2,-0.7727656962014056
1140100,EE580069136TN,12.4,390.0,31.449076687363924,EMS-I,INTERNATIONAL,Tunis,2026,2,-0.7360542782478984
1140101,EE580069140TN,12.7,180.0,14.172112432091962,EMS-I,INTERNATIONAL,Tunis,2026,2,-0.6841597328326198
1140102,EE580069153TN,14.5,360.0,24.825874077649818,EMS-I,INTERNATIONAL,Tunis,2026,2,-0.738048993231378
1140103,EE583355728TN,9.9,195.0,19.694980305019694,EMS-I,INTERNATIONAL,Tunis,2026,5,-0.6780323441113828
1140110,EE583356578TN,29.85,265.0,8.877424541891394,EMS-I,INTERNATIONAL,Tunis,2026,6,-0.7562145489747049
1140112,EE583369545TN,19.8,195.0,9.84798747538003,EMS-I,INTERNATIONAL,Tunis,2026,6,-0.7274450427688495
1140121,EE582144081TN,0.018,65.0,3421.0526315789475,RPP-I,INTERNATIONAL,Tunis,2026,5,-0.7076303613965501
1140175,EE575190704TN,12.41,315.0,25.38071065989848,RPP-I,INTERNATIONAL,Monastir,2026,3,-0.7266527558766062
1140348,EE572461646TN,0.012,45.0,3461.5384615384614,RPP-I,INTERNATIONAL,Sousse,2026,2,-0.6906487523739626
1140502,EE579412110TN,15.0,515.0,34.33104459702687,RPP-I,INTERNATIONAL,Gabès,2026,2,-0.7469883700103078
1140584,EE582173600TN,13.48,225.0,16.690156516578888,EMS-I,INTERNATIONAL,Tunis,2026,2,-0.7158162542475575
1140741,EE571724108TN,12.75,170.0,13.33228766371265,EMS-I,INTERNATIONAL,Jendouba,2026,2,-0.6799109421900932
1141229,EE583373514TN,13.48,175.0,12.981232846228025,EMS-I,INTERNATIONAL,Inconnu,2026,6,-0.691728898922236
1141230,EE581982852TN,13.63,175.0,12.838383097351624,EMS-I,INTERNATIONAL,Inconnu,2026,4,-0.695607540953543
1141231,EE580890165TN,21.47,230.0,10.712123329141633,EMS-I,INTERNATIONAL,Inconnu,2026,1,-0.746555522174934
1141253,EE580058629TN,10.76,391.0,36.3349131121643,RPP-I,INTERNATIONAL,Tunis,2026,1,-0.7320968390086873
1141254,EE575105374TN,8.822,329.0,37.288904000906726,RPP-I,INTERNATIONAL,Tunis,2026,1,-0.717286175985777
1141255,EE580062795TN,8.5,313.0,36.81919774144219,RPP-I,INTERNATIONAL,Tunis,2026,3,-0.7163162203711528
1141256,EE580069723TN,7.688,298.0,38.75666536610743,RPP-I,INTERNATIONAL,Tunis,2026,2,-0.7072898182936731
1141257,EE583365739TN,7.14,282.0,39.49026746954208,RPP-I,INTERNATIONAL,Tunis,2026,3,-0.6995196396657576
1141352,EE579791593TN,0.006,5.0,714.2857142857142,EMS-N,NATIONAL,Ariana,2026,1,-0.6825160432230377
1141427,EE580332802TN,17.6,180.0,10.22669166524629,EMS-I,INTERNATIONAL,Tunis,2026,5,-0.7171823565655059
1141429,EE580332793TN,17.64,300.0,17.005838671277136,EMS-I,INTERNATIONAL,Tunis,2026,5,-0.7470608023382257
1141431,EE577351381TN,0.012,45.0,3461.5384615384614,RPP-I,INTERNATIONAL,Gabès,2026,1,-0.6906487523739626
1141581,EE580133948TN,4.81,11.0,2.2864269382664726,EMS-N,NATIONAL,Sfax,2026,1,-0.6859468808054834
1141606,EE575250751TN,13.08,21.0,1.6053818515404021,EMS-N,NATIONAL,Tataouine,2026,1,-0.7361219157934774
1141607,EE575250748TN,11.92,15.0,1.2582837010317927,EMS-N,NATIONAL,Tataouine,2026,1,-0.7345262060168084
1141620,EE580806785TN,0.006,5.0,714.2857142857142,EMS-N,NATIONAL,Kairouan,2026,1,-0.6825160432230377
1141630,EE578280837TN,0.03,39.0,1258.0645161290322,RPP-I,INTERNATIONAL,Ariana,2026,1,-0.6915522823585134
1141720,EE569902290TN,12.38,260.0,20.99991923107988,EMS-I,INTERNATIONAL,Tunis,2026,1,-0.7138816273855733
1141906,EE577330470TN,8.5,192.0,22.58557816727444,RPP-I,INTERNATIONAL,Sfax,2026,1,-0.6698249692364235
1142170,EE567800854TN,16.2,325.0,20.060490093204123,RPP-I,INTERNATIONAL,Sousse,2026,1,-0.7440656310134398
1142235,EE581183353TN,21.8,25.0,1.1467363882390715,EMS-N,NATIONAL,Tataouine,2026,1,-0.6840194856322218
1142319,EE580184471TN,9.36,255.0,27.24067941459246,EMS-I,INTERNATIONAL,Gabès,2026,1,-0.6962466087122684
1142469,EE584439092TN,17.122,460.0,26.86445132278222,RPP-I,INTERNATIONAL,Sousse,2026,6,-0.7526732570335292
1142821,EE578693073TN,0.008,39.0,4333.333333333333,RPP-I,INTERNATIONAL,Tunis,2026,1,-0.6954072237501474
1143536,EE578205748TN,11.7,441.0,37.68908640287155,RPP-I,INTERNATIONAL,Sousse,2026,1,-0.7394456777381768
1143665,EE573247919TN,0.013,45.0,3214.2857142857147,RPP-I,INTERNATIONAL,Tunis,2026,1,-0.6768491031765672
1143735,EE581252677TN,6.0,236.0,39.3267788701883,RPP-I,INTERNATIONAL,Sousse,2026,1,-0.6915758550935925
1144086,EE571721115TN,16.95,160.0,9.438971152144417,EMS-I,INTERNATIONAL,Jendouba,2026,1,-0.7066160347079148
1144101,EE580701309TN,9.81,250.0,25.481602283151563,RPP-I,INTERNATIONAL,Médenine,2026,1,-0.6990787790100457
1144146,EE579091786TN_2,0.01,45.0,4090.909090909091,RPP-I,INTERNATIONAL,Sfax,2026,1,-0.6948671342362978
1144167,EE581194387TN,14.5,290.0,19.998620784773465,RPP-I,INTERNATIONAL,Sousse,2026,1,-0.7329694528769249
1144253,EE576075360TN,0.01,48.0,4363.636363636364,RPP-I,INTERNATIONAL,Ariana,2026,1,-0.7011094225394023
1144463,EE580029738TN,8.76,225.0,25.68199977171556,EMS-I,INTERNATIONAL,Tunis,2026,1,-0.6849107470643081
1144507,EE580185446TN,23.46,550.0,23.44316099058011,EMS-I,INTERNATIONAL,Gabès,2026,1,-0.7711987589074509
1144547,EE576075373TN,15.0,380.0,25.33164455702953,RPP-I,INTERNATIONAL,Ariana,2026,1,-0.7385485160461457
1144553,EE579353195TN,1.412,74.0,52.370842179759386,RPP-I,INTERNATIONAL,Tataouine,2026,2,-0.6996945970415616
1144694,EE580060684TN,14.616,515.0,35.23294793733324,RPP-I,INTERNATIONAL,Tunis,2026,2,-0.7444656290029799
1144696,EE580055106TN,9.6,360.0,37.49609415685867,RPP-I,INTERNATIONAL,Tunis,2026,1,-0.7206913753849333
1144738,EE569902808TN,22.9,330.0,14.40985109820532,EMS-I,INTERNATIONAL,Tunis,2026,1,-0.7628952638225615
1144762,EE580055123TN,10.56,451.0,42.70428936653726,RPP-I,INTERNATIONAL,Tunis,2026,1,-0.7340808292894105
1145091,EE580257562TN,4.572,10.0,2.186748305270063,EMS-N,NATIONAL,Sidi Bouzid,2026,1,-0.6784059290210942
1145169,EE581948533TN,9.856,218.0,22.116262554529776,RPP-I,INTERNATIONAL,Tataouine,2026,1,-0.6869276340537981
1145182,EE581181264TN,7.0,267.0,38.13740894157977,RPP-I,INTERNATIONAL,Tataouine,2026,2,-0.6985737089832079
1145183,EE581181255TN,7.0,267.0,38.13740894157977,RPP-I,INTERNATIONAL,Tataouine,2026,2,-0.6985737089832079
1145184,EE581181247TN,7.0,267.0,38.13740894157977,RPP-I,INTERNATIONAL,Tataouine,2026,2,-0.6985737089832079
1145189,EE581925095TN,11.26,330.0,29.304679868572954,RPP-I,INTERNATIONAL,Tataouine,2026,4,-0.7257868112754378
1145209,EE581906839TN,6.0,205.0,34.16097317113814,RPP-I,INTERNATIONAL,Tataouine,2026,4,-0.6699964942106594
1145212,EE581906808TN,13.97,385.0,27.557082528093908,RPP-I,INTERNATIONAL,Tataouine,2026,4,-0.737050960941311
1145214,EE581925135TN,5.92,245.0,41.37814558351629,RPP-I,INTERNATIONAL,Tataouine,2026,4,-0.695581279106883
1145215,EE581925152TN,11.88,490.0,41.24231967006144,RPP-I,INTERNATIONAL,Tataouine,2026,4,-0.7394456777381768
1145218,EE581925373TN,7.0,230.0,32.85244965004999,RPP-I,INTERNATIONAL,Tataouine,2026,5,-0.6905847693228656
1145222,EE581902721TN,5.9,236.0,39.9932214878834,RPP-I,INTERNATIONAL,Tataouine,2026,3,-0.6915758550935925
1145223,EE581902735TN,9.5,208.0,21.892432375539418,RPP-I,INTERNATIONAL,Tataouine,2026,3,-0.679869819031442
1145238,EE581181658TN,5.6,236.0,42.13533297625424,RPP-I,INTERNATIONAL,Tataouine,2026,3,-0.6918264838506006
1145239,EE581181644TN,5.6,236.0,42.13533297625424,RPP-I,INTERNATIONAL,Tataouine,2026,3,-0.6918264838506006
1145263,EE575957227TN,0.011,39.0,3250.0,RPP-I,INTERNATIONAL,Sfax,2026,1,-0.680590916549779
1145306,EE578035615TN,0.01,45.0,4090.909090909091,RPP-I,INTERNATIONAL,Sousse,2026,1,-0.6948671342362978
1145411,EE581705995TN,27.98,35.0,1.250848790250527,EMS-N,NATIONAL,Sidi Bouzid,2026,1,-0.698395356320934
1145412,EE581706007TN,29.3,35.0,1.1944984812805024,EMS-N,NATIONAL,Sidi Bouzid,2026,1,-0.697922991396179
1145413,EE579793268TN,9.82,250.0,25.455656246818045,RPP-I,INTERNATIONAL,Ariana,2026,2,-0.6990787790100457
1145414,EE579777234TN,9.45,320.0,33.85885091524707,RPP-I,INTERNATIONAL,Ariana,2026,4,-0.715347576386288
1145489,EE483698019TN,0.014,45.0,3000.0,RPP-I,INTERNATIONAL,Tunis,2026,1,-0.6768491031765672
1145514,EE576487122TN,0.009,39.0,3900.0000000000005,RPP-I,INTERNATIONAL,Médenine,2026,1,-0.6939971462599898
1145585,EE581990451TN,21.9,25.0,1.141500388110132,EMS-N,NATIONAL,Tozeur,2026,1,-0.6840194856322218
1145682,EE577809950TN,0.009,39.0,3900.0000000000005,RPP-I,INTERNATIONAL,Monastir,2026,1,-0.6939971462599898
1145740,EE580069414TN,9.466,210.0,22.182317524030847,RPP-I,INTERNATIONAL,Tunis,2026,2,-0.6822956629982441
1145745,EE580057861TN,6.51,267.0,41.007525725694975,RPP-I,INTERNATIONAL,Tunis,2026,1,-0.6969381638850463
1145746,EE580057875TN,14.652,300.0,20.47362314884324,RPP-I,INTERNATIONAL,Tunis,2026,1,-0.7329694528769249
1145747,EE580066727TN,9.583,218.0,22.746243739565944,RPP-I,INTERNATIONAL,Tunis,2026,2,-0.6818341872215283
1145894,EE581990607TN,15.46,155.0,10.025224759071211,EMS-I,INTERNATIONAL,Tozeur,2026,1,-0.6917555307961671
1145978,EE580055494TN,10.46,263.0,25.140999904406844,RPP-I,INTERNATIONAL,Tunis,2026,1,-0.7072652161773408
1146026,EE578713008TN,5.2,220.0,42.29955777735051,RPP-I,INTERNATIONAL,Monastir,2026,1,-0.679655497087776
1146030,EE578507978TN,11.78,249.0,21.13572701807996,RPP-I,INTERNATIONAL,Tunis,2026,2,-0.7138816273855733
1146031,EE578507964TN,10.82,233.0,21.532205895943076,RPP-I,INTERNATIONAL,Tunis,2026,2,-0.7071087459016406
1146032,EE580675590TN,8.92,270.0,30.26566528416097,RPP-I,INTERNATIONAL,Tunis,2026,4,-0.7043998802551934
1146033,EE578509231TN,8.68,270.0,31.102407556733098,RPP-I,INTERNATIONAL,Tunis,2026,4,-0.7039234541257486
